LONG_EAST,LAT_NORTH, TOPOGRAPHY,MOLA_RANGE, PLANET_RAD, C,A,  EMPHEMERIS_TIME,          UTC,          ORBIT
341.84030, 24.07140,   -2880.67, 404349.21,  3389606.68,1,0, -15489582.52099,1999-07-06T05:19:13.295, 11458
341.83960, 24.06640,   -2876.04, 404340.96,  3389612.49,1,0, -15489582.42099,1999-07-06T05:19:13.395, 11458
341.82833, 23.98560,   -2830.77, 404237.75,  3389676.61,2,0, -15489580.82093,1999-07-06T05:19:14.995, 11458
341.82762, 23.98060,   -2816.62, 404219.97,  3389691.94,1,0, -15489580.72093,1999-07-06T05:19:15.095, 11458
341.81775, 23.90990,   -2754.14, 404106.77,  3389770.89,1,0, -15489579.32087,1999-07-06T05:19:16.495, 11458
341.81705, 23.90480,   -2752.82, 404101.81,  3389773.39,1,0, -15489579.22087,1999-07-06T05:19:16.595, 11458
341.80577, 23.82400,   -2774.77, 404065.82,  3389770.22,1,0, -15489577.62081,1999-07-06T05:19:18.195, 11458
341.80506, 23.81900,   -2771.51, 404058.94,  3389774.65,2,0, -15489577.52080,1999-07-06T05:19:18.295, 11458
341.80436, 23.81390,   -2761.39, 404045.20,  3389785.94,2,0, -15489577.42080,1999-07-06T05:19:18.395, 11458
340.99087, 25.06120,   -2880.12, 405550.23,  3389364.48,1,0, -13802635.45524,1999-07-25T17:55:00.361, 11697
340.99015, 25.05620,   -2877.77, 405544.34,  3389368.03,1,0, -13802635.35523,1999-07-25T17:55:00.461, 11697
340.98944, 25.05110,   -2875.24, 405538.24,  3389371.76,1,0, -13802635.25523,1999-07-25T17:55:00.561, 11697
340.97937, 24.98040,   -3045.28, 405658.38,  3389218.49,2,0, -13802633.85517,1999-07-25T17:55:01.961, 11697
340.97867, 24.97530,   -3107.05, 405716.58,  3389157.92,2,0, -13802633.75517,1999-07-25T17:55:02.061, 11697
340.96752, 24.89450,   -2892.86, 405445.32,  3389391.25,1,0, -13802632.15511,1999-07-25T17:55:03.661, 11697
340.96683, 24.88940,   -2894.55, 405443.47,  3389390.75,1,0, -13802632.05510,1999-07-25T17:55:03.761, 11697
340.95580, 24.80860,   -2941.10, 405432.93,  3389363.31,1,0, -13802630.45504,1999-07-25T17:55:05.362, 11697
340.95511, 24.80350,   -2959.60, 405447.86,  3389346.00,2,0, -13802630.35504,1999-07-25T17:55:05.462, 11697
340.95442, 24.79850,   -2947.86, 405432.58,  3389358.93,2,0, -13802630.25504,1999-07-25T17:55:05.562, 11697
340.94535, 24.73280,   -2961.83, 405400.15,  3389360.46,2,0, -13802628.95499,1999-07-25T17:55:06.862, 11697
340.94464, 24.72780,   -2954.79, 405389.56,  3389368.69,1,0, -13802628.85498,1999-07-25T17:55:06.962, 11697
340.94394, 24.72270,   -2961.97, 405393.17,  3389362.70,1,0, -13802628.75498,1999-07-25T17:55:07.062, 11697
340.93094, 24.63200,   -2859.73, 405226.81,  3389486.30,1,0, -13802626.95491,1999-07-25T17:55:08.862, 11697
340.93022, 24.62690,   -2864.14, 405227.65,  3389483.08,1,0, -13802626.85491,1999-07-25T17:55:08.962, 11697
340.92950, 24.62190,   -2856.38, 405216.33,  3389492.03,2,0, -13802626.75490,1999-07-25T17:55:09.062, 11697
340.91799, 24.54120,   -2959.49, 405262.44,  3389407.88,1,0, -13802625.15484,1999-07-25T17:55:10.662, 11697
340.91728, 24.53610,   -2908.70, 405208.07,  3389459.86,2,0, -13802625.05484,1999-07-25T17:55:10.762, 11697
340.90611, 24.45520,   -2840.44, 405082.73,  3389547.10,2,0, -13802623.45478,1999-07-25T17:55:12.362, 11697
340.90541, 24.45010,   -2836.06, 405074.78,  3389552.66,1,0, -13802623.35478,1999-07-25T17:55:12.462, 11697
340.90472, 24.44510,   -2834.00, 405069.16,  3389555.91,1,0, -13802623.25477,1999-07-25T17:55:12.562, 11697
341.89384, 24.45570,   -3082.10, 404826.15,  3389314.97,1,0, -15489590.12128,1999-07-06T05:19:05.695, 11458
341.88263, 24.37490,   -3058.44, 404744.47,  3389357.70,1,0, -15489588.52122,1999-07-06T05:19:07.295, 11458
341.88193, 24.36980,   -3060.24, 404742.65,  3389357.09,1,0, -15489588.42122,1999-07-06T05:19:07.395, 11458
341.87062, 24.28870,   -3134.86, 404759.25,  3389301.55,1,0, -15489586.82116,1999-07-06T05:19:08.995, 11458
341.86992, 24.28370,   -3145.18, 404765.93,  3389292.42,1,0, -15489586.72115,1999-07-06T05:19:09.095, 11458
341.85863, 24.20270,   -3067.43, 404630.17,  3389389.19,1,0, -15489585.12109,1999-07-06T05:19:10.695, 11458
341.85793, 24.19760,   -3060.63, 404619.75,  3389397.18,1,0, -15489585.02109,1999-07-06T05:19:10.795, 11458
341.85722, 24.19250,   -3057.22, 404612.73,  3389401.77,1,0, -15489584.92108,1999-07-06T05:19:10.895, 11458
341.84806, 24.12690,   -2948.06, 404456.45,  3389526.31,1,0, -15489583.62103,1999-07-06T05:19:12.195, 11458
341.84735, 24.12190,   -2940.17, 404444.93,  3389535.38,2,0, -15489583.52103,1999-07-06T05:19:12.295, 11458
341.84665, 24.11680,   -2929.41, 404430.56,  3389547.32,1,0, -15489583.42103,1999-07-06T05:19:12.395, 11458
341.83748, 24.05120,   -2890.60, 404344.65,  3389601.47,1,0, -15489582.12098,1999-07-06T05:19:13.695, 11458
341.83678, 24.04620,   -2899.75, 404350.18,  3389593.50,2,0, -15489582.02097,1999-07-06T05:19:13.795, 11458
341.83608, 24.04110,   -2896.57, 404343.39,  3389597.85,2,0, -15489581.92097,1999-07-06T05:19:13.895, 11458
341.82480, 23.96040,   -2765.21, 404154.05,  3389748.06,2,0, -15489580.32091,1999-07-06T05:19:15.495, 11458
341.82410, 23.95530,   -2743.87, 404129.09,  3389770.58,2,0, -15489580.22091,1999-07-06T05:19:15.595, 11458
341.81281, 23.87450,   -2755.38, 404082.64,  3389777.88,1,0, -15489578.62085,1999-07-06T05:19:17.195, 11458
341.81211, 23.86950,   -2763.09, 404086.73,  3389771.35,1,0, -15489578.52084,1999-07-06T05:19:17.295, 11458
341.81140, 23.86440,   -2767.18, 404087.19,  3389768.43,1,0, -15489578.42084,1999-07-06T05:19:17.395, 11458
340.99586, 25.09660,   -2885.51, 405580.55,  3389350.70,1,0, -13802636.15526,1999-07-25T17:54:59.661, 11697
340.99515, 25.09160,   -2882.82, 405574.31,  3389354.59,1,0, -13802636.05526,1999-07-25T17:54:59.761, 11697
340.98373, 25.01070,   -2870.06, 405504.55,  3389386.52,1,0, -13802634.45520,1999-07-25T17:55:01.361, 11697
340.98302, 25.00570,   -2889.60, 405520.52,  3389368.18,2,0, -13802634.35519,1999-07-25T17:55:01.461, 11697
340.98230, 25.00060,   -2894.73, 405522.08,  3389364.24,1,0, -13802634.25519,1999-07-25T17:55:01.561, 11697
340.97101, 24.91980,   -2872.53, 405442.82,  3389405.60,1,0, -13802632.65513,1999-07-25T17:55:03.161, 11697
340.97031, 24.91470,   -2869.65, 405436.40,  3389409.67,1,0, -13802632.55512,1999-07-25T17:55:03.261, 11697
340.95926, 24.83390,   -2868.47, 405378.15,  3389429.97,1,0, -13802630.95506,1999-07-25T17:55:04.861, 11697
340.95857, 24.82880,   -2882.28, 405388.38,  3389417.35,1,0, -13802630.85506,1999-07-25T17:55:04.961, 11697
340.95788, 24.82380,   -2910.35, 405412.89,  3389390.47,1,0, -13802630.75505,1999-07-25T17:55:05.062, 11697
340.94677, 24.74290,   -2971.04, 405416.51,  3389348.86,1,0, -13802629.15499,1999-07-25T17:55:06.662, 11697
340.94606, 24.73790,   -2945.36, 405387.26,  3389375.73,1,0, -13802629.05499,1999-07-25T17:55:06.762, 11697
340.93239, 24.64200,   -2881.41, 405255.60,  3389462.25,1,0, -13802627.15492,1999-07-25T17:55:08.662, 11697
340.93167, 24.63700,   -2849.37, 405220.00,  3389495.48,1,0, -13802627.05491,1999-07-25T17:55:08.762, 11697
340.92010, 24.55630,   -2954.09, 405267.72,  3389409.72,1,0, -13802625.45485,1999-07-25T17:55:10.362, 11697
340.91939, 24.55130,   -2956.56, 405266.63,  3389408.44,1,0, -13802625.35485,1999-07-25T17:55:10.462, 11697
340.91869, 24.54620,   -2964.49, 405270.98,  3389401.69,2,0, -13802625.25485,1999-07-25T17:55:10.562, 11697
340.90750, 24.46530,   -2839.95, 405089.39,  3389545.22,1,0, -13802623.65479,1999-07-25T17:55:12.162, 11697
340.90680, 24.46020,   -2834.14, 405080.01,  3389552.21,1,0, -13802623.55478,1999-07-25T17:55:12.262, 11697
340.89574, 24.37920,   -2594.87, 404783.64,  3389810.45,1,0, -13802621.95472,1999-07-25T17:55:13.862, 11697
340.89503, 24.37420,   -2591.53, 404776.72,  3389814.97,1,0, -13802621.85472,1999-07-25T17:55:13.962, 11697
340.89433, 24.36910,   -2582.07, 404763.70,  3389825.61,1,0, -13802621.75471,1999-07-25T17:55:14.062, 11697
340.88304, 24.28830,   -2294.35, 404418.93,  3390132.21,1,0, -13802620.15465,1999-07-25T17:55:15.662, 11697
340.88233, 24.28320,   -2272.63, 404393.65,  3390155.11,2,0, -13802620.05465,1999-07-25T17:55:15.762, 11697
340.87088, 24.20250,   -2085.46, 404149.45,  3390361.11,1,0, -13802618.45459,1999-07-25T17:55:17.362, 11697
340.87017, 24.19740,   -2082.66, 404143.08,  3390365.09,1,0, -13802618.35458,1999-07-25T17:55:17.462, 11697
340.86945, 24.19240,   -2080.21, 404137.08,  3390368.71,1,0, -13802618.25458,1999-07-25T17:55:17.562, 11697
340.86022, 24.12670,   -2182.78, 404193.31,  3390281.42,1,0, -13802616.95453,1999-07-25T17:55:18.862, 11697
340.82869, 23.89920,   -2201.45, 404051.53,  3390315.46,2,0, -13802612.45436,1999-07-25T17:55:23.362, 11697
340.82798, 23.89420,   -2204.52, 404051.03,  3390313.56,2,0, -13802612.35436,1999-07-25T17:55:23.462, 11697
340.82726, 23.88910,   -2197.73, 404040.68,  3390321.51,1,0, -13802612.25435,1999-07-25T17:55:23.562, 11697
340.81574, 23.80840,   -2353.10, 404139.07,  3390184.76,2,0, -13802610.65429,1999-07-25T17:55:25.162, 11697
340.81502, 23.80340,   -2357.68, 404140.08,  3390181.34,1,0, -13802610.55429,1999-07-25T17:55:25.262, 11697
341.87496, 23.80180,   -2602.47, 402269.30,  3389947.86,1,0, -13226458.22198,1999-08-01T09:57:57.595, 11779
341.87425, 23.80690,   -2600.05, 402270.39,  3389949.09,1,0, -13226458.12197,1999-08-01T09:57:57.695, 11779
341.86278, 23.88780,   -2636.23, 402362.62,  3389893.84,1,0, -13226456.52191,1999-08-01T09:57:59.295, 11779
341.86206, 23.89280,   -2638.69, 402368.59,  3389890.19,1,0, -13226456.42191,1999-08-01T09:57:59.395, 11779
341.86134, 23.89790,   -2640.87, 402374.26,  3389886.81,1,0, -13226456.32191,1999-08-01T09:57:59.495, 11779
341.84472, 24.01450,   -2839.46, 402653.42,  3389660.68,1,0, -13226454.02182,1999-08-01T09:58:01.795, 11779
341.84401, 24.01950,   -2848.00, 402665.46,  3389650.94,2,0, -13226453.92181,1999-08-01T09:58:01.895, 11779
341.84330, 24.02460,   -2860.21, 402681.19,  3389637.53,1,0, -13226453.82181,1999-08-01T09:58:01.995, 11779
341.83195, 24.10550,   -2903.00, 402780.05,  3389575.58,1,0, -13226452.22175,1999-08-01T09:58:03.595, 11779
341.83124, 24.11060,   -2889.76, 402770.33,  3389587.62,1,0, -13226452.12174,1999-08-01T09:58:03.695, 11779
341.81794, 24.20650,   -3180.64, 403127.82,  3389273.97,1,0, -13226450.22167,1999-08-01T09:58:05.595, 11779
341.81723, 24.21150,   -3182.76, 403133.43,  3389270.65,1,0, -13226450.12167,1999-08-01T09:58:05.695, 11779
341.80597, 24.29240,   -3104.24, 403111.02,  3389329.93,1,0, -13226448.52161,1999-08-01T09:58:07.295, 11779
341.80526, 24.29750,   -3116.45, 403126.74,  3389316.52,1,0, -13226448.42160,1999-08-01T09:58:07.395, 11779
341.80456, 24.30250,   -3114.37, 403128.16,  3389317.40,1,0, -13226448.32160,1999-08-01T09:58:07.495, 11779
341.79326, 24.38350,   -3252.19, 403322.06,  3389160.30,1,0, -13226446.72154,1999-08-01T09:58:09.095, 11779
341.79256, 24.38850,   -3254.23, 403327.61,  3389157.05,1,0, -13226446.62154,1999-08-01T09:58:09.195, 11779
341.78125, 24.46940,   -3248.36, 403377.83,  3389143.61,1,0, -13226445.02148,1999-08-01T09:58:10.795, 11779
341.78054, 24.47450,   -3234.04, 403367.03,  3389156.72,2,0, -13226444.92147,1999-08-01T09:58:10.895, 11779
341.77983, 24.47950,   -3218.90, 403355.40,  3389170.65,2,0, -13226444.82147,1999-08-01T09:58:10.995, 11779
341.76850, 24.56040,   -3135.31, 403327.91,  3389234.90,1,0, -13226443.22141,1999-08-01T09:58:12.595, 11779
341.76779, 24.56550,   -3142.08, 403338.16,  3389226.92,2,0, -13226443.12140,1999-08-01T09:58:12.695, 11779
341.75645, 24.64640,   -3181.92, 403434.09,  3389167.73,2,0, -13226441.52134,1999-08-01T09:58:14.295, 11779
341.75573, 24.65140,   -3179.38, 403435.07,  3389169.05,1,0, -13226441.42134,1999-08-01T09:58:14.395, 11779
341.75501, 24.65650,   -3176.04, 403435.21,  3389171.18,1,0, -13226441.32133,1999-08-01T09:58:14.495, 11779
341.74706, 24.71210,   -3134.07, 403431.79,  3389199.81,2,0, -13226440.22129,1999-08-01T09:58:15.595, 11779
341.74634, 24.71720,   -3129.84, 403431.08,  3389202.83,1,0, -13226440.12129,1999-08-01T09:58:15.695, 11779
341.73242, 24.81330,   -3228.89, 403596.69,  3389080.69,1,0, -13226438.22122,1999-08-01T09:58:17.596, 11779
341.73169, 24.81830,   -3214.26, 403585.56,  3389094.11,2,0, -13226438.12121,1999-08-01T09:58:17.696, 11779
341.72011, 24.89930,   -3239.74, 403667.10,  3389049.15,1,0, -13226436.52115,1999-08-01T09:58:19.296, 11779
341.71939, 24.90440,   -3254.22, 403685.11,  3389033.45,1,0, -13226436.42115,1999-08-01T09:58:19.396, 11779
341.71867, 24.90940,   -3284.35, 403718.71,  3389002.10,2,0, -13226436.32114,1999-08-01T09:58:19.496, 11779
341.70728, 24.99050,   -3431.14, 403921.53,  3388835.82,2,0, -13226434.72108,1999-08-01T09:58:21.096, 11779
341.70657, 24.99550,   -3561.10, 404055.01,  3388704.64,2,0, -13226434.62108,1999-08-01T09:58:21.196, 11779
341.69514, 25.07650,   -3360.52, 403910.47,  3388885.69,2,0, -13226433.02102,1999-08-01T09:58:22.796, 11779
341.69443, 25.08160,   -3395.90, 403949.33,  3388849.09,2,0, -13226432.92102,1999-08-01T09:58:22.896, 11779
340.94301, 25.08370,   -2849.13, 405696.64,  3389389.40,1,0, -11494474.62772,1999-08-21T11:04:21.189, 12024
340.94229, 25.07860,   -2851.27, 405695.14,  3389388.46,1,0, -11494474.52771,1999-08-21T11:04:21.289, 12024
340.93088, 24.99780,   -2919.98, 405705.73,  3389338.91,1,0, -11494472.92765,1999-08-21T11:04:22.890, 12024
340.93017, 24.99270,   -2899.86, 405681.98,  3389360.22,1,0, -11494472.82765,1999-08-21T11:04:22.990, 12024
340.92946, 24.98770,   -2923.92, 405702.42,  3389337.36,1,0, -11494472.72764,1999-08-21T11:04:23.090, 12024
340.91806, 24.90710,   -2911.43, 405631.84,  3389368.93,1,0, -11494471.12759,1999-08-21T11:04:24.690, 12024
341.83819, 24.05630,   -2876.52, 404334.20,  3389614.37,1,0, -15489582.22098,1999-07-06T05:19:13.595, 11458
341.82692, 23.97550,   -2796.60, 404196.30,  3389713.14,1,0, -15489580.62092,1999-07-06T05:19:15.195, 11458
341.82621, 23.97050,   -2750.34, 404146.43,  3389760.57,1,0, -15489580.52092,1999-07-06T05:19:15.295, 11458
341.81422, 23.88460,   -2743.75, 404078.27,  3389787.16,1,0, -15489578.82085,1999-07-06T05:19:16.995, 11458
341.81352, 23.87960,   -2747.38, 404078.27,  3389784.71,1,0, -15489578.72085,1999-07-06T05:19:17.095, 11458
340.98730, 25.03600,   -2883.28, 405535.57,  3389367.31,2,0, -13802634.95522,1999-07-25T17:55:00.861, 11697
340.98658, 25.03090,   -2868.86, 405517.60,  3389382.93,1,0, -13802634.85521,1999-07-25T17:55:00.961, 11697
340.98587, 25.02590,   -2868.38, 405513.56,  3389384.60,1,0, -13802634.75521,1999-07-25T17:55:01.061, 11697
340.97449, 24.94500,   -2998.75, 405586.89,  3389273.40,2,0, -13802633.15515,1999-07-25T17:55:02.661, 11697
340.97380, 24.94000,   -2895.96, 405480.54,  3389377.38,2,0, -13802633.05514,1999-07-25T17:55:02.761, 11697
340.96271, 24.85910,   -2861.16, 405388.66,  3389431.31,1,0, -13802631.45508,1999-07-25T17:55:04.361, 11697
340.96202, 24.85410,   -2852.43, 405376.37,  3389441.23,1,0, -13802631.35508,1999-07-25T17:55:04.461, 11697
340.96133, 24.84900,   -2854.56, 405374.94,  3389440.29,1,0, -13802631.25507,1999-07-25T17:55:04.561, 11697
340.95242, 24.78330,   -2948.51, 405422.50,  3389361.87,1,0, -13802629.95502,1999-07-25T17:55:05.862, 11697
340.95172, 24.77830,   -2936.63, 405407.05,  3389374.94,1,0, -13802629.85502,1999-07-25T17:55:05.962, 11697
340.95101, 24.77320,   -2898.11, 405364.98,  3389414.65,2,0, -13802629.75502,1999-07-25T17:55:06.062, 11697
340.93817, 24.68240,   -2975.83, 405378.52,  3389358.34,1,0, -13802627.95495,1999-07-25T17:55:07.862, 11697
340.93745, 24.67730,   -2957.94, 405357.07,  3389377.42,2,0, -13802627.85495,1999-07-25T17:55:07.962, 11697
340.93672, 24.67230,   -2940.90, 405336.46,  3389395.65,2,0, -13802627.75494,1999-07-25T17:55:08.062, 11697
340.92516, 24.59160,   -2817.88, 405156.44,  3389537.64,1,0, -13802626.15488,1999-07-25T17:55:09.662, 11697
340.92444, 24.58660,   -2832.47, 405167.47,  3389524.24,2,0, -13802626.05488,1999-07-25T17:55:09.762, 11697
340.91306, 24.50580,   -2927.58, 405205.55,  3389448.10,1,0, -13802624.45482,1999-07-25T17:55:11.362, 11697
340.91235, 24.50070,   -2929.64, 405204.06,  3389447.22,1,0, -13802624.35481,1999-07-25T17:55:11.462, 11697
340.91165, 24.49570,   -2926.52, 405197.36,  3389451.53,1,0, -13802624.25481,1999-07-25T17:55:11.562, 11697
340.90402, 24.44000,   -2829.27, 405060.85,  3389561.82,1,0, -13802623.15477,1999-07-25T17:55:12.662, 11697
340.90333, 24.43490,   -2821.18, 405049.19,  3389571.10,1,0, -13802623.05476,1999-07-25T17:55:12.762, 11697
340.88868, 24.32870,   -2398.31, 404551.43,  3390018.81,2,0, -13802620.95468,1999-07-25T17:55:14.862, 11697
340.88798, 24.32370,   -2382.08, 404531.62,  3390036.22,1,0, -13802620.85468,1999-07-25T17:55:14.962, 11697
340.88727, 24.31860,   -2370.29, 404516.27,  3390049.19,1,0, -13802620.75468,1999-07-25T17:55:15.062, 11697
340.87801, 24.25300,   -2172.37, 404271.99,  3390262.44,1,0, -13802619.45462,1999-07-25T17:55:16.362, 11697
340.87730, 24.24790,   -2143.58, 404239.65,  3390292.40,1,0, -13802619.35462,1999-07-25T17:55:16.462, 11697
340.87659, 24.24290,   -2146.88, 404239.39,  3390290.28,1,0, -13802619.25462,1999-07-25T17:55:16.562, 11697
340.86725, 24.17720,   -2098.65, 404144.83,  3390353.80,2,0, -13802617.95457,1999-07-25T17:55:17.862, 11697
340.86584, 24.16710,   -2108.78, 404147.81,  3390346.02,2,0, -13802617.75456,1999-07-25T17:55:18.062, 11697
340.85113, 24.06100,   -2207.64, 404171.81,  3390271.82,2,0, -13802615.65448,1999-07-25T17:55:20.162, 11697
340.85044, 24.05590,   -2199.00, 404159.61,  3390281.63,1,0, -13802615.55448,1999-07-25T17:55:20.262, 11697
340.83938, 23.97500,   -2174.62, 404078.15,  3390324.78,2,0, -13802613.95442,1999-07-25T17:55:21.862, 11697
340.83866, 23.96990,   -2171.06, 404071.03,  3390329.51,2,0, -13802613.85441,1999-07-25T17:55:21.962, 11697
340.83795, 23.96490,   -2158.82, 404055.23,  3390342.92,2,0, -13802613.75441,1999-07-25T17:55:22.062, 11697
340.82655, 23.88410,   -2210.64, 404050.04,  3390309.77,2,0, -13802612.15435,1999-07-25T17:55:23.662, 11697
340.82584, 23.87900,   -2208.24, 404044.05,  3390313.34,1,0, -13802612.05434,1999-07-25T17:55:23.762, 11697
341.86422, 23.87770,   -2614.79, 402334.20,  3389917.66,1,0, -13226456.72192,1999-08-01T09:57:59.095, 11779
341.86350, 23.88270,   -2624.99, 402347.88,  3389906.27,1,0, -13226456.62192,1999-08-01T09:57:59.195, 11779
341.85197, 23.96380,   -2709.85, 402488.78,  3389802.27,1,0, -13226455.02185,1999-08-01T09:58:00.795, 11779
341.85125, 23.96880,   -2719.58, 402502.03,  3389791.34,1,0, -13226454.92185,1999-08-01T09:58:00.895, 11779
341.85053, 23.97390,   -2726.58, 402512.53,  3389783.15,1,0, -13226454.82185,1999-08-01T09:58:00.995, 11779
341.83904, 24.05490,   -2878.11, 402720.09,  3389612.45,1,0, -13226453.22179,1999-08-01T09:58:02.595, 11779
341.88684, 24.40520,   -3065.57, 404773.36,  3389343.42,1,0, -15489589.12125,1999-07-06T05:19:06.695, 11458
341.87768, 24.33940,   -3122.16, 404782.82,  3389302.34,1,0, -15489587.82120,1999-07-06T05:19:07.995, 11458
341.87698, 24.33430,   -3120.21, 404777.24,  3389305.48,1,0, -15489587.72119,1999-07-06T05:19:08.095, 11458
341.86357, 24.23810,   -3109.24, 404697.37,  3389339.07,1,0, -15489585.82112,1999-07-06T05:19:09.995, 11458
341.86286, 24.23300,   -3103.15, 404687.65,  3389346.35,1,0, -15489585.72111,1999-07-06T05:19:10.095, 11458
341.85158, 24.15210,   -3004.74, 404531.23,  3389463.73,1,0, -15489584.12105,1999-07-06T05:19:11.695, 11458
341.85088, 24.14710,   -2995.66, 404518.54,  3389473.99,1,0, -15489584.02105,1999-07-06T05:19:11.795, 11458
341.85017, 24.14200,   -2978.64, 404497.89,  3389492.19,1,0, -15489583.92105,1999-07-06T05:19:11.895, 11458
341.84242, 24.08650,   -2886.59, 404366.01,  3389597.22,1,0, -15489582.82100,1999-07-06T05:19:12.995, 11458
341.84171, 24.08150,   -2880.48, 404356.28,  3389604.51,1,0, -15489582.72100,1999-07-06T05:19:13.095, 11458
341.83044, 24.00080,   -2843.58, 404261.41,  3389660.27,1,0, -15489581.12094,1999-07-06T05:19:14.695, 11458
341.82973, 23.99570,   -2834.04, 404248.25,  3389670.98,1,0, -15489581.02094,1999-07-06T05:19:14.795, 11458
341.82903, 23.99070,   -2831.32, 404241.91,  3389674.88,1,0, -15489580.92093,1999-07-06T05:19:14.895, 11458
341.81987, 23.92500,   -2762.29, 404125.78,  3389759.22,1,0, -15489579.62088,1999-07-06T05:19:16.195, 11458
341.81916, 23.92000,   -2761.46, 404121.34,  3389761.22,1,0, -15489579.52088,1999-07-06T05:19:16.295, 11458
341.80717, 23.83410,   -2762.91, 404061.20,  3389779.73,2,0, -15489577.82081,1999-07-06T05:19:17.995, 11458
341.80647, 23.82910,   -2764.44, 404059.12,  3389779.37,1,0, -15489577.72081,1999-07-06T05:19:18.095, 11458
340.99229, 25.07130,   -2882.55, 405559.79,  3389359.65,1,0, -13802635.65524,1999-07-25T17:55:00.161, 11697
